model,primary_failed_part,mileage,age,date,claims_count
Sentra,HV Battery,30460.9,7.94,2025-04-25,0
Sentra,HV Battery,28645.3,7.86,2025-06-02,1
Sentra,HV Battery,30415.3,7.68,2025-02-09,0
Sentra,HV Battery,29066.6,7.46,2025-02-28,1
Sentra,HV Battery,28005.7,8.06,2025-02-04,1
Sentra,HV Battery,27791.8,8.23,2025-04-13,1
Sentra,HV Battery,30782.2,7.63,2025-05-05,1
Sentra,HV Battery,27893.2,8.2,2025-01-20,1
Sentra,HV Battery,29125.8,7.28,2025-03-10,1
Sentra,HV Battery,27493.5,7.91,2025-06-19,1
Sentra,HV Battery,31486.4,8.23,2025-05-17,0
Sentra,HV Battery,32308.3,7.86,2025-03-29,0
Sentra,HV Battery,25281.2,8.83,2025-05-09,0
Sentra,HV Battery,27324.9,7.29,2025-06-30,1
Sentra,HV Battery,29944.5,8.41,2025-01-26,0
Sentra,HV Battery,30479.7,8.02,2025-06-08,1
Sentra,HV Battery,25998.9,7.99,2025-06-12,1
Sentra,HV Battery,30661.5,8.03,2025-04-28,1
Sentra,HV Battery,28656.0,8.26,2025-01-02,0
Sentra,HV Battery,30089.8,7.69,2025-01-25,1
Sentra,HV Battery,29371.9,7.82,2025-04-04,0
Sentra,HV Battery,29060.9,7.84,2025-01-12,0
Sentra,HV Battery,28282.3,7.57,2025-01-28,1
Sentra,HV Battery,29295.0,8.1,2025-05-25,1
Sentra,HV Battery,27853.5,7.42,2025-04-21,0
Sentra,HV Battery,28527.9,7.75,2025-05-08,0
Sentra,HV Battery,30120.1,8.25,2025-06-05,1
Sentra,HV Battery,26896.6,7.77,2025-05-04,0
Sentra,HV Battery,29141.0,7.71,2025-06-21,1
Sentra,HV Battery,30692.8,7.26,2025-02-03,1
Sentra,HV Battery,27709.4,7.87,2025-01-08,0
Sentra,HV Battery,27621.9,7.69,2025-06-08,1
Sentra,HV Battery,26067.2,8.33,2025-02-03,1
Sentra,HV Battery,29524.8,7.06,2025-03-31,1
Sentra,HV Battery,30107.7,7.76,2025-01-19,1
Sentra,HV Battery,28126.5,7.91,2025-05-27,0
Sentra,HV Battery,28102.1,7.84,2025-02-03,0
Sentra,HV Battery,27223.1,7.71,2025-01-12,0
Sentra,HV Battery,27650.2,8.04,2025-01-31,0
Sentra,HV Battery,28517.5,7.82,2025-05-24,1
Sentra,HV Battery,27287.0,8.12,2025-02-09,1
Sentra,HV Battery,29319.7,8.31,2025-05-21,0
Sentra,HV Battery,29171.8,7.82,2025-04-01,1
Sentra,HV Battery,29567.2,7.57,2025-02-02,0
Sentra,HV Battery,28063.8,7.64,2025-03-02,0
Sentra,HV Battery,30467.6,7.81,2025-02-28,0
Sentra,HV Battery,28851.6,7.6,2025-06-30,0
Sentra,HV Battery,29089.8,7.84,2025-02-08,0
Sentra,HV Battery,30645.5,7.81,2025-05-25,1
Sentra,HV Battery,29635.3,7.47,2025-04-26,0
Sentra,HV Battery,28802.8,7.99,2025-01-01,0
Sentra,HV Battery,27337.2,7.94,2025-03-10,0
Sentra,HV Battery,27103.3,6.99,2025-05-28,0
Sentra,HV Battery,28947.7,8.24,2025-06-15,1
Sentra,HV Battery,25654.9,8.14,2025-02-20,0
Sentra,HV Battery,30267.1,7.06,2025-05-03,1
Sentra,HV Battery,28514.7,7.36,2025-05-30,1
Sentra,HV Battery,31524.5,7.88,2025-03-29,1
Sentra,HV Battery,26255.9,8.21,2025-05-10,1
Sentra,HV Battery,28124.7,7.86,2025-02-11,1
Sentra,HV Battery,27148.5,8.14,2025-06-01,1
Sentra,HV Battery,29433.3,8.16,2025-01-27,0
Sentra,HV Battery,27998.2,7.49,2025-03-29,1
Sentra,HV Battery,29897.1,8.25,2025-05-18,0
Sentra,HV Battery,26047.1,7.98,2025-06-11,1
Sentra,HV Battery,29045.4,7.85,2025-04-06,0
Sentra,HV Battery,29589.6,6.89,2025-03-24,1
Sentra,HV Battery,31124.3,8.77,2025-02-01,1
Sentra,HV Battery,29045.6,8.05,2025-01-20,1
Sentra,HV Battery,27604.6,8.14,2025-04-20,0
Sentra,HV Battery,28642.4,7.76,2025-02-24,1
Sentra,HV Battery,28395.9,7.49,2025-06-04,0
Sentra,HV Battery,30550.2,8.49,2025-06-15,0
Sentra,HV Battery,27520.9,8.02,2025-04-24,0
Sentra,HV Battery,29834.8,7.44,2025-01-22,0
Sentra,HV Battery,27908.6,7.62,2025-03-14,0
Sentra,HV Battery,30375.9,8.21,2025-06-03,1
Sentra,HV Battery,29682.6,7.7,2025-02-12,1
Sentra,HV Battery,29171.7,8.3,2025-01-05,1
Sentra,HV Battery,30761.4,7.54,2025-04-30,1
Sentra,HV Battery,25699.3,7.4,2025-03-27,0
Sentra,HV Battery,27938.0,7.95,2025-04-28,1
Sentra,HV Battery,29434.8,7.82,2025-03-19,0
Sentra,HV Battery,29213.7,8.11,2025-06-28,0
Sentra,HV Battery,27817.5,7.69,2025-01-29,1
Sentra,HV Battery,29472.8,8.01,2025-03-21,0
Sentra,HV Battery,26795.9,8.15,2025-02-16,0
Sentra,HV Battery,28858.0,7.44,2025-03-18,1
Sentra,HV Battery,28370.6,7.76,2025-05-24,0
Sentra,HV Battery,27393.1,7.9,2025-04-30,0
Sentra,HV Battery,29085.3,8.33,2025-03-02,1
Sentra,HV Battery,26336.2,7.9,2025-05-30,1
Sentra,HV Battery,28015.9,7.72,2025-04-16,0
Sentra,HV Battery,31612.2,8.26,2025-02-10,0
Sentra,HV Battery,30342.2,7.96,2025-04-09,0
Sentra,HV Battery,28859.4,7.4,2025-02-03,1
Sentra,HV Battery,31136.7,7.47,2025-03-30,1
Sentra,HV Battery,29291.0,7.7,2025-06-03,1
Sentra,HV Battery,28186.2,7.29,2025-01-21,1
Sentra,HV Battery,29090.3,7.13,2025-05-13,1
Sentra,HV Battery,25148.4,7.63,2025-05-20,1
Sentra,HV Battery,29303.5,7.39,2025-03-02,1
Sentra,HV Battery,25853.0,8.57,2025-06-27,0
Sentra,HV Battery,31604.0,8.11,2025-01-18,0
Sentra,HV Battery,28126.5,8.05,2025-02-15,1
Sentra,HV Battery,29615.5,8.07,2025-03-18,0
Sentra,HV Battery,29747.9,8.07,2025-06-17,1
Sentra,HV Battery,28177.6,7.87,2025-05-28,0
Sentra,HV Battery,29794.5,8.01,2025-05-01,1
Sentra,HV Battery,29962.1,7.51,2025-04-26,1
Sentra,HV Battery,29118.4,7.53,2025-03-02,1
Sentra,HV Battery,28785.3,7.58,2025-06-15,0
Sentra,HV Battery,28257.5,8.21,2025-04-22,1
Sentra,HV Battery,29494.0,7.46,2025-04-29,1
Sentra,HV Battery,28001.5,8.18,2025-05-03,0
Sentra,HV Battery,31352.1,8.18,2025-02-13,1
Sentra,HV Battery,27743.7,7.78,2025-03-08,1
Sentra,HV Battery,29170.9,7.98,2025-03-18,0
Sentra,HV Battery,28961.8,7.5,2025-02-18,1
Sentra,HV Battery,28047.7,7.95,2025-06-12,0
Sentra,HV Battery,28087.0,8.24,2025-03-20,1
Sentra,HV Battery,26136.2,8.35,2025-02-20,0
Sentra,HV Battery,31690.4,8.0,2025-06-11,0
Sentra,HV Battery,27608.5,8.48,2025-03-29,1
Sentra,HV Battery,28230.7,7.54,2025-03-19,0
Sentra,HV Battery,29131.7,8.31,2025-06-09,1
Sentra,HV Battery,31467.5,7.62,2025-04-29,1
Sentra,HV Battery,28866.4,7.89,2025-05-13,0
Sentra,HV Battery,28012.7,7.95,2025-05-07,1
Sentra,HV Battery,29481.8,7.97,2025-02-12,1
Sentra,HV Battery,27337.2,7.88,2025-06-04,1
Sentra,HV Battery,27064.3,7.23,2025-04-07,0
Sentra,HV Battery,28649.0,8.03,2025-04-03,1
Sentra,HV Battery,28722.9,7.73,2025-05-02,0
Sentra,HV Battery,29125.1,8.52,2025-01-29,0
Sentra,HV Battery,29010.6,8.71,2025-03-28,1
Sentra,HV Battery,28439.4,7.81,2025-04-14,0
Sentra,HV Battery,29047.1,6.9,2025-03-20,0
Sentra,HV Battery,28887.3,7.46,2025-02-27,0
Sentra,HV Battery,29716.3,7.62,2025-05-13,1
Sentra,HV Battery,27753.0,7.91,2025-06-23,0
Sentra,HV Battery,27705.2,7.56,2025-06-15,0
Sentra,HV Battery,28606.5,8.4,2025-01-12,0
Sentra,HV Battery,28397.2,8.72,2025-02-10,0
Sentra,HV Battery,30413.2,7.71,2025-06-07,1
Sentra,HV Battery,29201.6,7.98,2025-05-27,1
Sentra,HV Battery,28521.5,7.97,2025-01-13,1
Sentra,HV Battery,27260.2,8.35,2025-02-27,1
Sentra,HV Battery,28783.9,8.23,2025-03-11,1
Sentra,HV Battery,27958.8,8.62,2025-05-17,1
Sentra,HV Battery,28347.6,7.54,2025-06-15,1
Sentra,HV Battery,25702.8,7.91,2025-01-05,1
Sentra,HV Battery,29770.1,8.19,2025-06-14,0
Sentra,HV Battery,28734.0,7.45,2025-03-17,0
Sentra,HV Battery,30997.7,7.75,2025-02-02,1
Sentra,HV Battery,25812.1,7.79,2025-03-17,1
Sentra,HV Battery,25832.6,6.87,2025-05-01,0
Sentra,HV Battery,27977.0,7.42,2025-05-29,1
Sentra,HV Battery,27796.3,7.8,2025-04-18,0
Sentra,HV Battery,26912.8,8.07,2025-01-13,1
Sentra,HV Battery,27201.6,7.65,2025-06-10,1
Sentra,HV Battery,29191.4,8.49,2025-01-08,1
Sentra,HV Battery,27876.3,7.63,2025-01-13,1
Sentra,HV Battery,29792.1,7.83,2025-05-26,0
Sentra,HV Battery,28689.0,7.95,2025-03-15,0
Sentra,HV Battery,27693.3,7.92,2025-01-03,0
Sentra,HV Battery,31713.1,7.8,2025-06-03,0
Sentra,HV Battery,31651.7,7.25,2025-01-17,1
Sentra,HV Battery,28313.9,7.85,2025-04-18,0
Sentra,HV Battery,26675.6,7.73,2025-06-28,1
Sentra,HV Battery,27642.8,7.56,2025-04-01,0
Sentra,HV Battery,28753.4,8.49,2025-05-04,1
Sentra,HV Battery,29562.4,8.18,2025-02-28,1
Sentra,HV Battery,29097.0,7.49,2025-05-03,0
Sentra,HV Battery,28429.9,7.86,2025-04-17,1
Sentra,HV Battery,28334.5,7.74,2025-02-02,1
Sentra,HV Battery,29451.6,8.23,2025-03-15,0
Sentra,HV Battery,30653.0,7.82,2025-02-12,1
Sentra,HV Battery,30611.0,7.81,2025-04-14,1
Sentra,HV Battery,28858.7,8.01,2025-04-08,1
Sentra,HV Battery,30064.2,8.63,2025-06-27,0
Sentra,HV Battery,26860.1,7.75,2025-06-27,1
Sentra,HV Battery,29463.9,7.42,2025-02-05,0
Sentra,HV Battery,26487.9,7.78,2025-02-02,1
Sentra,HV Battery,27290.5,8.08,2025-04-04,0
Sentra,HV Battery,27689.4,8.05,2025-03-08,1
Sentra,HV Battery,30794.7,8.62,2025-06-02,0
Sentra,HV Battery,29128.9,7.56,2025-02-09,1
Sentra,HV Battery,30646.6,7.95,2025-01-09,1
Sentra,HV Battery,29067.0,8.06,2025-02-26,0
Sentra,HV Battery,27158.1,7.38,2025-04-16,1
Sentra,HV Battery,29820.6,7.69,2025-06-03,1
Sentra,HV Battery,29521.2,7.84,2025-03-01,0
Sentra,HV Battery,30258.8,8.5,2025-01-14,0
Sentra,HV Battery,28963.5,8.19,2025-06-02,0
Sentra,HV Battery,28674.5,8.37,2025-01-22,1
Sentra,HV Battery,26536.5,8.09,2025-03-10,0
Sentra,HV Battery,28146.3,8.1,2025-06-11,0
Sentra,HV Battery,28533.3,8.01,2025-01-16,1
Sentra,HV Battery,28178.1,6.74,2025-01-26,0
Sentra,HV Battery,30440.7,7.1,2025-06-23,1
Sentra,HV Battery,27189.5,8.04,2025-03-27,1
Sentra,HV Battery,29377.8,8.24,2025-02-07,1
Sentra,HV Battery,29333.2,8.32,2025-04-30,0
Sentra,HV Battery,29834.5,7.21,2025-03-03,0
Sentra,HV Battery,28910.3,7.62,2025-01-28,0
Sentra,HV Battery,31233.7,7.61,2025-01-30,1
Sentra,HV Battery,29834.8,7.27,2025-04-28,0
Sentra,HV Battery,28458.7,7.9,2025-02-17,1
Sentra,HV Battery,26451.1,7.73,2025-02-16,1
Sentra,HV Battery,29364.1,8.25,2025-04-12,1
Sentra,HV Battery,29973.9,7.9,2025-03-21,0
Sentra,HV Battery,29325.0,7.42,2025-01-17,1
Sentra,HV Battery,26244.6,7.85,2025-03-08,0
Sentra,HV Battery,26768.2,6.97,2025-05-06,0
Sentra,HV Battery,28259.8,7.73,2025-03-26,0
Sentra,HV Battery,27521.1,8.0,2025-04-18,1
Sentra,HV Battery,29432.2,8.02,2025-05-27,1
Sentra,HV Battery,28332.4,7.68,2025-01-04,0
Sentra,HV Battery,26923.1,7.81,2025-01-03,1
Sentra,HV Battery,29726.4,7.79,2025-06-12,1
Sentra,HV Battery,28840.5,7.94,2025-01-17,1
Sentra,HV Battery,28490.5,7.58,2025-05-14,0
Sentra,HV Battery,28646.2,7.96,2025-03-10,0
Sentra,HV Battery,29473.5,8.68,2025-02-02,0
Sentra,Brake Pad,22639.6,5.9,2025-05-16,0
Sentra,Brake Pad,24039.5,5.7,2025-03-11,1
Sentra,Brake Pad,22476.5,5.87,2025-04-25,0
Sentra,Brake Pad,23528.4,5.34,2025-03-20,1
Sentra,Brake Pad,23736.3,6.04,2025-02-11,0
Sentra,Brake Pad,24143.0,5.68,2025-02-10,0
Sentra,Brake Pad,25747.8,5.56,2025-05-28,0
Sentra,Brake Pad,24167.4,5.62,2025-05-18,1
Sentra,Brake Pad,23816.6,5.65,2025-06-13,0
Sentra,Brake Pad,25232.1,5.86,2025-03-04,1
Sentra,Brake Pad,24015.3,5.66,2025-06-15,0
Sentra,Brake Pad,23540.7,5.98,2025-03-24,0
Sentra,Brake Pad,24587.8,5.84,2025-06-07,0
Sentra,Brake Pad,24588.6,6.17,2025-04-17,0
Sentra,Brake Pad,24404.9,5.24,2025-06-25,1
Sentra,Brake Pad,23999.7,6.35,2025-04-17,0
Sentra,Brake Pad,24876.7,5.77,2025-06-27,1
Sentra,Brake Pad,24604.4,5.69,2025-05-04,0
Sentra,Brake Pad,24383.3,5.99,2025-05-03,0
Sentra,Brake Pad,25492.5,5.31,2025-01-22,0
Sentra,Brake Pad,22362.2,5.66,2025-04-01,0
Sentra,Brake Pad,24580.2,6.06,2025-03-05,0
Sentra,Brake Pad,23844.5,5.22,2025-06-02,0
Sentra,Brake Pad,25231.4,5.89,2025-01-06,1
Sentra,Brake Pad,24247.0,5.09,2025-02-13,0
Sentra,Brake Pad,25455.7,5.72,2025-02-12,0
Sentra,Brake Pad,25164.6,6.0,2025-04-21,0
Sentra,Brake Pad,22969.1,5.89,2025-02-11,1
Sentra,Brake Pad,25031.0,5.27,2025-03-19,1
Sentra,Brake Pad,24892.8,5.39,2025-04-30,1
Sentra,Brake Pad,22687.9,5.44,2025-03-02,0
Sentra,Brake Pad,26428.8,5.83,2025-04-14,1
Sentra,Brake Pad,21409.6,5.56,2025-03-25,1
Sentra,Brake Pad,22898.9,5.8,2025-01-03,1
Sentra,Brake Pad,22846.2,5.35,2025-01-11,0
Sentra,Brake Pad,25371.0,5.74,2025-02-21,1
Sentra,Brake Pad,23512.3,6.24,2025-02-06,0
Sentra,Brake Pad,25976.7,5.75,2025-06-04,1
Sentra,Brake Pad,22408.1,5.77,2025-05-25,0
Sentra,Brake Pad,26458.7,5.52,2025-01-05,1
Sentra,Brake Pad,22523.3,5.84,2025-05-28,0
Sentra,Brake Pad,23625.9,5.85,2025-01-10,0
Sentra,Brake Pad,23977.5,5.73,2025-06-30,1
Sentra,Brake Pad,23111.2,5.66,2025-06-12,1
Sentra,Brake Pad,22432.4,5.7,2025-01-15,1
Sentra,Brake Pad,23572.5,5.68,2025-04-21,0
Sentra,Brake Pad,24253.5,5.71,2025-03-18,0
Sentra,Brake Pad,23916.1,5.76,2025-04-27,0
Sentra,Brake Pad,23827.3,5.47,2025-04-15,0
Sentra,Brake Pad,22579.0,6.09,2025-01-18,0
Sentra,Brake Pad,24119.9,5.47,2025-06-15,1
Sentra,Brake Pad,21599.7,6.03,2025-03-21,0
Sentra,Brake Pad,24506.6,5.64,2025-03-19,0
Sentra,Brake Pad,23825.6,5.83,2025-02-07,1
Sentra,Brake Pad,22655.9,5.77,2025-04-26,1
Sentra,Brake Pad,23610.3,5.49,2025-05-09,1
Sentra,Brake Pad,23964.4,5.86,2025-05-06,1
Sentra,Brake Pad,22435.5,6.02,2025-03-05,0
Sentra,Brake Pad,23041.7,5.58,2025-06-30,0
Sentra,Brake Pad,24603.6,5.97,2025-03-25,1
Sentra,Brake Pad,22736.3,5.9,2025-03-23,1
Sentra,Brake Pad,24230.7,5.65,2025-03-08,1
Sentra,Brake Pad,24412.2,5.22,2025-06-18,0
Sentra,Brake Pad,22993.0,6.02,2025-01-14,1
Sentra,Brake Pad,23156.3,5.46,2025-03-14,1
Sentra,Brake Pad,20549.3,6.07,2025-02-15,0
Sentra,Brake Pad,22901.1,5.33,2025-06-14,1
Sentra,Brake Pad,24157.3,6.23,2025-03-05,0
Sentra,Brake Pad,23814.5,5.2,2025-02-01,1
Sentra,Brake Pad,22804.4,6.06,2025-04-13,0
Sentra,Brake Pad,23977.0,5.39,2025-06-08,0
Sentra,Brake Pad,26738.1,5.6,2025-05-07,1
Sentra,Brake Pad,23443.5,5.68,2025-06-03,1
Sentra,Brake Pad,24766.7,5.7,2025-02-06,0
Sentra,Brake Pad,21508.6,5.23,2025-06-30,0
Sentra,Brake Pad,23024.1,5.83,2025-01-16,1
Sentra,Brake Pad,23110.3,5.94,2025-04-21,1
Sentra,Brake Pad,25429.4,5.41,2025-04-24,1
Sentra,Brake Pad,23965.4,5.62,2025-04-04,0
Sentra,Brake Pad,22808.7,5.61,2025-03-10,1
Sentra,Brake Pad,24560.3,5.79,2025-05-27,0
Sentra,Brake Pad,23107.2,6.32,2025-02-27,0
Sentra,Brake Pad,23296.9,5.87,2025-06-09,0
Sentra,Brake Pad,23610.3,5.33,2025-02-20,1
Sentra,Brake Pad,23361.5,5.6,2025-03-20,0
Sentra,Brake Pad,23204.6,6.35,2025-03-01,0
Sentra,Brake Pad,22986.1,5.8,2025-06-25,1
Sentra,Brake Pad,24694.6,5.55,2025-05-28,0
Sentra,Brake Pad,22529.7,5.85,2025-04-13,0
Sentra,Brake Pad,23758.0,5.92,2025-05-31,1
Sentra,Brake Pad,21762.4,6.24,2025-01-05,0
Sentra,Brake Pad,23794.9,6.07,2025-03-12,0
Sentra,Brake Pad,26595.8,5.73,2025-03-23,1
Sentra,Brake Pad,22686.1,5.66,2025-02-24,0
Sentra,Brake Pad,23512.7,5.82,2025-06-21,1
Sentra,Brake Pad,25246.5,5.77,2025-06-01,1
Sentra,Brake Pad,25232.7,6.11,2025-02-16,0
Sentra,Brake Pad,23899.5,5.32,2025-06-26,0
Sentra,Brake Pad,24783.0,5.97,2025-03-30,0
Sentra,Brake Pad,23457.4,5.47,2025-02-14,0
Sentra,Brake Pad,23646.0,5.91,2025-05-12,0
Sentra,Brake Pad,22283.0,5.42,2025-05-01,0
Sentra,Brake Pad,27413.4,5.44,2025-05-23,0
Sentra,Brake Pad,22884.0,6.24,2025-06-27,1
Sentra,Brake Pad,22572.4,5.47,2025-02-26,0
Sentra,Brake Pad,24834.4,5.24,2025-03-27,1
Sentra,Brake Pad,23110.7,5.96,2025-04-27,0
Sentra,Brake Pad,25519.2,5.92,2025-02-20,1
Sentra,Brake Pad,24278.2,5.81,2025-03-05,1
Sentra,Brake Pad,25272.3,6.15,2025-05-11,1
Sentra,Brake Pad,24243.9,5.82,2025-01-26,1
Sentra,Brake Pad,22571.6,5.54,2025-02-26,0
Sentra,Brake Pad,21447.8,5.71,2025-03-05,1
Sentra,Brake Pad,22389.9,5.54,2025-01-06,0
Sentra,Brake Pad,25136.1,6.02,2025-05-04,0
Sentra,Brake Pad,22973.8,5.66,2025-03-01,0
Sentra,Brake Pad,26360.2,5.53,2025-03-12,0
Sentra,Brake Pad,24554.3,6.22,2025-03-29,0
Sentra,Brake Pad,23998.7,5.89,2025-03-05,1
Sentra,Brake Pad,21709.3,5.65,2025-06-11,1
Sentra,Brake Pad,23939.4,6.19,2025-06-23,1
Sentra,Brake Pad,23071.6,5.81,2025-02-23,0
Sentra,Brake Pad,25204.2,6.08,2025-01-13,0
Sentra,Brake Pad,24208.0,5.6,2025-02-16,0
Sentra,Brake Pad,24358.3,5.81,2025-02-28,0
Sentra,Brake Pad,22290.9,5.71,2025-04-19,1
Sentra,Brake Pad,24378.5,6.21,2025-03-21,0
Sentra,Brake Pad,22815.6,6.02,2025-01-26,0
Sentra,Brake Pad,23017.4,5.75,2025-02-15,1
Sentra,Brake Pad,23246.9,6.33,2025-02-09,1
Sentra,Brake Pad,24492.5,6.0,2025-03-17,1
Sentra,Brake Pad,22889.3,5.92,2025-05-02,0
Sentra,Brake Pad,22307.3,5.04,2025-03-06,1
Sentra,Brake Pad,23190.1,6.16,2025-01-06,0
Sentra,Brake Pad,23236.6,5.96,2025-06-12,0
Sentra,Brake Pad,26839.2,5.74,2025-05-26,0
Sentra,Brake Pad,25825.5,5.16,2025-05-18,0
Sentra,Brake Pad,23028.2,5.91,2025-04-06,0
Sentra,Brake Pad,23564.2,5.93,2025-02-18,0
Sentra,Brake Pad,22552.8,6.36,2025-04-28,1
Sentra,Brake Pad,25550.8,5.97,2025-02-10,0
Sentra,Brake Pad,22531.9,5.78,2025-01-15,1
Sentra,Brake Pad,24978.4,5.6,2025-03-03,0
Sentra,Brake Pad,25533.3,5.89,2025-02-28,1
Sentra,Brake Pad,23541.4,6.05,2025-03-30,0
Sentra,Brake Pad,22768.1,5.68,2025-01-12,0
Sentra,Brake Pad,23069.8,5.31,2025-03-24,0
Sentra,Brake Pad,21255.6,5.51,2025-01-19,1
Sentra,Brake Pad,22857.9,5.96,2025-04-13,1
Sentra,Brake Pad,23291.5,5.95,2025-01-13,1
Sentra,Brake Pad,21796.2,5.87,2025-02-02,0
Sentra,Brake Pad,21990.9,5.63,2025-03-05,0
Sentra,Brake Pad,24861.2,5.67,2025-02-03,1
Sentra,Brake Pad,22464.6,6.13,2025-03-25,1
Sentra,Brake Pad,24786.4,6.19,2025-01-25,0
Sentra,Brake Pad,22247.0,5.25,2025-01-08,0
Sentra,Brake Pad,25515.1,5.4,2025-05-05,1
Sentra,Brake Pad,23713.5,5.74,2025-01-23,0
Sentra,Brake Pad,22939.3,5.42,2025-04-04,1
Sentra,Brake Pad,23290.7,6.04,2025-04-02,0
Sentra,Brake Pad,23043.4,5.41,2025-03-25,0
Sentra,Brake Pad,23828.3,5.19,2025-05-17,1
Sentra,Brake Pad,24078.4,5.95,2025-05-08,0
Sentra,Brake Pad,23178.0,6.0,2025-01-14,0
Sentra,Brake Pad,23629.4,5.69,2025-05-31,0
Sentra,Brake Pad,22498.4,6.05,2025-03-10,0
Sentra,Brake Pad,23157.6,5.69,2025-06-12,1
Sentra,Brake Pad,24522.3,5.53,2025-06-28,1
Sentra,Brake Pad,22822.9,5.77,2025-01-14,0
Sentra,Brake Pad,21820.8,5.88,2025-03-11,0
Sentra,Brake Pad,23684.4,5.29,2025-02-08,0
Sentra,Brake Pad,21163.1,5.61,2025-02-08,1
Sentra,Brake Pad,23243.5,6.13,2025-06-15,1
Sentra,Brake Pad,26218.4,5.53,2025-06-25,0
Sentra,Brake Pad,22710.9,6.18,2025-06-22,1
Sentra,Brake Pad,24169.1,6.79,2025-03-18,0
Sentra,Brake Pad,23468.5,6.05,2025-03-29,0
Sentra,Brake Pad,26518.9,5.42,2025-04-11,0
Sentra,Brake Pad,22581.1,5.89,2025-03-20,1
Sentra,Brake Pad,23667.7,5.82,2025-01-19,0
Sentra,Brake Pad,22817.6,5.76,2025-01-21,1
Sentra,Brake Pad,23289.5,5.93,2025-06-01,0
Sentra,Brake Pad,24835.9,5.34,2025-06-08,1
Sentra,Brake Pad,25226.4,5.78,2025-02-10,0
Sentra,Brake Pad,24847.9,5.72,2025-04-06,1
Sentra,Brake Pad,25013.5,6.02,2025-04-06,1
Sentra,Brake Pad,24212.4,5.78,2025-01-23,1
Sentra,Brake Pad,24338.3,6.33,2025-02-03,0
Sentra,Brake Pad,25034.8,5.96,2025-03-24,1
Sentra,Brake Pad,23069.3,5.59,2025-03-01,0
Sentra,Brake Pad,22842.5,5.41,2025-05-11,0
Sentra,Brake Pad,24725.9,5.81,2025-01-10,0
Sentra,Brake Pad,24140.5,5.3,2025-05-05,1
Sentra,Brake Pad,22825.5,5.73,2025-05-13,0
Sentra,Brake Pad,22321.5,5.43,2025-01-20,0
Sentra,Brake Pad,22582.5,5.92,2025-05-31,0
Sentra,Brake Pad,20726.3,5.72,2025-01-24,0
Sentra,Brake Pad,25526.1,6.08,2025-03-05,1
Sentra,Brake Pad,25056.9,5.67,2025-03-30,1
Sentra,Brake Pad,26033.3,5.61,2025-01-06,0
Sentra,Brake Pad,24258.2,5.92,2025-03-31,0
Sentra,Brake Pad,22422.0,5.2,2025-02-27,0
Sentra,Brake Pad,24768.7,5.5,2025-06-26,0
Sentra,Brake Pad,23613.4,5.89,2025-03-21,0
Sentra,Brake Pad,23696.7,5.97,2025-06-06,0
Sentra,Brake Pad,24276.0,5.93,2025-03-07,0
Sentra,Brake Pad,24165.8,5.35,2025-01-18,1
Sentra,Brake Pad,23755.3,5.91,2025-06-07,1
Sentra,Brake Pad,26442.6,5.89,2025-05-01,1
Sentra,Brake Pad,23514.9,5.96,2025-01-29,1
Sentra,Brake Pad,22920.7,6.18,2025-03-27,0
Sentra,Brake Pad,23622.3,5.7,2025-06-27,0
Sentra,Brake Pad,22016.4,5.64,2025-05-08,0
Sentra,Brake Pad,23625.4,6.27,2025-03-22,0
Sentra,Brake Pad,23248.9,5.75,2025-04-02,1
Sentra,Brake Pad,24548.3,5.53,2025-05-08,1
Sentra,Brake Pad,23153.6,6.14,2025-02-01,1
Sentra,Brake Pad,21932.5,5.57,2025-04-11,0
Sentra,Brake Pad,24158.8,5.88,2025-04-21,1
Sentra,Brake Pad,26845.0,5.82,2025-03-01,1
Sentra,Brake Pad,23016.6,5.65,2025-02-14,0
Sentra,Brake Pad,25061.6,5.57,2025-05-12,0
Sentra,Brake Pad,23493.2,6.03,2025-06-11,1
Sentra,Brake Pad,23359.0,5.94,2025-06-16,1
Sentra,Brake Pad,21913.4,5.48,2025-02-03,1
Sentra,Brake Pad,23070.5,5.36,2025-03-13,0
Sentra,Brake Pad,22384.4,5.58,2025-04-15,1
Sentra,Brake Pad,26235.4,5.88,2025-03-04,0
Sentra,Brake Pad,24703.2,5.97,2025-01-05,0
Sentra,Brake Pad,21025.3,5.81,2025-04-21,0
Sentra,Brake Pad,23103.1,5.31,2025-01-31,1
Sentra,Brake Pad,24263.5,5.24,2025-04-16,0
Sentra,Brake Pad,23703.7,5.68,2025-02-04,0
Sentra,Brake Pad,22672.1,6.05,2025-01-20,0
Sentra,Brake Pad,23495.2,5.83,2025-06-21,1
Sentra,Brake Pad,24527.7,6.01,2025-06-21,0
Sentra,Brake Pad,23857.3,5.51,2025-05-18,1
Sentra,Brake Pad,23605.7,5.99,2025-06-18,0
Sentra,Brake Pad,22998.8,5.9,2025-04-04,1
Sentra,Brake Pad,22958.4,6.01,2025-04-21,1
Sentra,Brake Pad,23624.5,5.46,2025-03-02,1
Sentra,Brake Pad,26813.9,5.81,2025-03-22,0
Sentra,Brake Pad,20741.5,5.5,2025-02-03,0
Sentra,Brake Pad,25339.2,6.01,2025-01-03,0
Sentra,Brake Pad,25166.5,5.67,2025-01-01,1
Sentra,Brake Pad,24667.9,5.69,2025-04-28,0
Sentra,Brake Pad,24138.9,5.4,2025-04-22,0
Sentra,Brake Pad,23404.9,5.03,2025-01-19,1
